TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
1096014692,it,Alphabetical Order,,"Experience an exciting journey in a surreal world, fight for your name, your social status and to survive. Leave the arena as a winner, with money, a lot of loot and hopefully a good speedrun time. Retry to improve, test different weapons, loadouts and skillsets.",steam,170089,1737600
1098063411,it,Meridian 157: Chapter 1,,"Mentre cerchi l'anomalia, ti ritrovi intrappolato in una struttura su un'Isola Sub-artica remota. Cos'e ' questo posto? Chi l'ha costruita? Perche è stato abbandonato? Esplorate il complesso disabitato in cui ora vi trovate intrappolati, ma siate avvertiti: potreste non essere così soli come pensate",steam,148844,1458920
10982,it,Little Big Adventure,,"Lanciato inizialmente nel 1994, Little Big Adventure, conosciuto anche come Relentless: Twinsen’s Adventure, è un action-adventure RPG ideato da Frédérick Raynal.",steam,8515,397330
1098822383,it,Virtual Cottage,,"Virtual Cottage gives you a comfy place to rest and be productive without any distractions. Open the game, set yourself a goal and enjoy the atmosphere.",steam,144577,1369320
1101172730,it,AI: The Somnium Files,,Mettiti nei panni del detective Kaname Date sulle tracce di uno sfuggente serial killer in questo emozionante giallo fantascientifico,steam,,
1102749825,it,Sonic Superstars,,"Avventurati con Sonic, Tails, Knuckles e Amy attraverso le Northstar Islands in questa nuovissima versione del classico e supersonico platformer Sonic in 2D. Attraversa meravigliose ambientazioni mai viste prima e ferma il Dr. Eggman, Fang e un misterioso avversario prima che sia tardi!",steam,252478,2022670
1102857083,it,Doomsday: Last Survivors,,"Nuova modalità tower defense! L'apocalisse zombie è arrivata. Come leader dei sopravvissuti, raccogli e usa le risorse per difendere l'ultimo rifugio!",steam,187739,2439510
1103309381,it,Infraspace,,"Infraspace è un city-builder con ambientazione fantascientifica - ma ogni risorsa prodotta deve passare per la tua infrastruttura di trasporti. Per prosperare dovrai estrarre i materiali e gestire la catena produttiva, ma dovrai anche avere un sistema stradale adeguato.",steam,149691,1511460
11039,it,Delta Force 2,,"Fai parte di quello che è il segreto meglio custodito dell'Esercito Statunitense: l'elite di OPERAZIONI SPECIALI meglio nota come Delta Force, istituita per LOTTARE CONTRO IL TERRORISMO. Quando persino i migliori tra i migliori non possono accollarsi il caso, TU vieni interpellato. Sarai capace di portare a termine la MISSIONE?",steam,9349,32630
110581245,it,Somewhere in the Shadow,,Woke up in strange dark spot. Who has done it with you? And why? Try to get out from that scary place and stay alive...,steam,163663,1577320
1105859368,it,Astria Ascending,,"Esplora un vasto mondo sull'orlo del caos in un JRPG maturo e ricco di emozioni. Vivi una storia epica grazie a un sistema di combattimento a turni e immense possibilità di personalizzazione, con incredibili grafiche in 4K disegnate a mano.",steam,145107,1121780
1107231399,it,NAIR,,"A simple fighting game with one attack. Features fast-paced, expressive movement and rollback netcode.",steam,151951,1715850
110754,it,Alien Swarm: Reactive Drop,,"Gioco sparatutto cooperativo, con visuale isometrica e disponibile gratuitamente. Il gioco scaraventa il giocatore in una epica caccia all'insetto, caratterizzata da una peculiare miscela di gioco cooperativo e tattiche di squadra.",steam,27523,563560
1108763158,it,Turing Complete,,Build a functional computer through challenging logic puzzles,steam,173321,1444480
11089,it,Ikaruga,,Shoot! Dodge! and... Get Hit!? &quot;Ikaruga&quot; is a vertical shoot 'em up that features an unique polarity-switching gameplay. Switch the ship's polarity and &quot;get hit and absorb&quot; enemy bullets! Achieve High Score with the chain bonus!,steam,3953,253750
11090,it,S.U.B.,,"Navigate through the dark, deep seas with your best friend to infiltrate the Evil Doctor's Secret Underwater Base © in this two-person local couch co-op game! Will you be able to outrun the dreadful laser-robot-sharks long enough to foil the Evil Doctor's plans?",steam,69692,765140
1109340850,it,Weed Shop 3,,Get ready to light up and hit the beach coz the long-awaited Weed Shop sequel is almost here!,steam,143798,1182110
1111732134,it,Flewfies Adventure,,"Join Flewfie and friends on an epic side-scrolling adventure! Zap, beam, and fly your way through unique worlds and put an end to Uzzu’s chaos!",steam,148814,1327440
1114000446,it,Psych,,"Play as Psych, while he escapes from a research facility run by evil slugs as they attempt to harvest him for his psychic powers. Face the evil slugs and survive the lab! Watch_out_for_Failed_Experiment",steam,150012,1409370
11153,it,Wasteland,,"For the first time in over 20 years, we are heralding the return of a much loved piece of gaming history with the classic RPG, Wasteland! Mutants. Again. Even more than there were last time: they seem to materialize out of the very grains of the radioactive desert sand. Venomous yellow eyes.",steam,3100,259130
11156,it,Star Wars: Shadows of the Empire,,"As Luke Skywalker and the Rebel Alliance struggle to defeat Darth Vader and the Empire, a new threat arises. Dark Prince Xizor aspires to take Darth Vader's place at the Emperor's side. As Dash Rendar, it's up to you to protect Luke and help the Alliance. May the Force be with you!",steam,164,560170
1115711128,it,PlateUp!,,,steam,151353,1613620
